,Property Link,Date,Review Rating,Review Tagline,Comments
84,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"Aug 11, 2018",5/5,A wonderful place to stay. Very clean.,"Verry well decorated. Clean. Location is perfect if you are going to be mostly down town. Cute donkeys. There is a train that passes by quite often but that didn't bother me. Just something to keep in mind. I would stay here again.

"
85,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"Jun 7, 2018",5/5,Perfect setting and beautiful place.,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Very satisfied with rental. Had everything we needed and the location was awesome. Would highly recommend and would love to stay again when in the area. The grounds are beautiful and so are the local donkeys, so cute and fun to feed them apples, as they seem to enjoy!

"
86,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"Jun 5, 2018",5/5,Casita in Austin,"We had a lovely time, place was perfect, beautiful and had everything we needed. Enjoyed the location as it was close to everything. Will stay again when in the area. Thank you for such great connection, instruction so that our time was spent well and had no problem at all - everything we needed was sent to us by email and by phone to ensure a great stay.

"
87,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"May 31, 2018",4/5,Weekend Getaway,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

We stayed two nights at the property. The description of the place was accurate except we found the outdoors rather overgrown with shrubbery and rather unkempt looking. Couple things to improve on would be to have a light in the refrigerator and a new key code door set. The donkeys were fun and otherwise we had a great time!

"
88,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"May 8, 2018",5/5,oasis in downtown,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

this was a great property to be close to downtown ,but when you entered property you felt as if you were out in the country. would highly recommend

"
89,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"May 7, 2018",5/5,"Enjoyed stay, close to downtown and town lake ,","Great location , clean , loved the donkeys and property was close to capital area

"
90,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"Mar 5, 2018",4/5,Charming Casita,"We enjoyed our stay at the Casita. It was clean and well maintained. We were provided good service from the manager, but they weren't able to help us with our TV questions. We enjoyed meeting Nancy, she was also helpful. We loved the burros, they are such characters. We were close to so many good restaurants, both in Bouldin and downtown. Everything was close enough to walk.

"
91,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"Feb 14, 2018",5/5,Unique setting close to S. Lamar,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

The property was accurately described online and worked out perfectly for our stay... walking distance to Snooze for breakfast, walking distance to the Saxon Pub.

"
92,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"Jan 1, 2018",5/5,Austin casita,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Cute little property with a very welcoming owner. House very comfortable and private with great location. Loved the donkeys and the near by train did not bother me at all

"
93,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"Dec 31, 2017",4/5,Great place with key code problems,"Rating Details:

The property manager was somewhat unhelpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

 Beautiful historic building in a quiet location in the city. But it took 3 calls to get key codes that worked to get in. The support staff promptly helped, but none of the calls should have been necessary, and if we were ever out without our phone we risked being stranded.

"
94,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"Jul 11, 2017",5/5,Peaceful Getaway,"Rating Details:

The property manager was very helpful.

The vacation rental was spotless.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Very peaceful and cozy experience. Perfect for relaxing and enjoying some time away from the daily routine.

"
95,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"Jul 6, 2017",4/5,Great place for a quiet time that is right in the heart of Austi,"Rating Details:

The property manager was very helpful.

The vacation rental was clean.

I was very happy with the location.

I was more than satisfied with the condition of the vacation rental.

Overall, I recommend this vacation rental.

Reviewer Comments:

Such a beautiful and private casita. Cannot wait to go back. Such a country experience right in town!

"
96,https://www.homeaway.com/vacation-rental/p1026403vb#reviews,"Jun 18, 2017",3/5,Casita review,"Rating Details:

The property manager was very unhelpful.

The vacation rental was very clean.

I was very happy with the location.

I was very satisfied with the condition of the vacation rental.

Overall, I do not recommend this vacation rental.

Reviewer Comments:

I don't normally leave reviews, but breaking my tradition here. Beautiful place to stay. Like a small compound, under beautiful big trees and native plants, and a pair of donkeys to talk to. Now for the downside, train tracks back the property about 200 ft away, so bring some earplugs to help you sleep through the night. My biggest issues were with TURNKEY VACATION RENTALS. We arrived after our check-in time, and the door code didn't work, so I had to call them and wait for them to reset the new door code. Light bulb was out on the stove top (which we replaced), there was a long black hair left in the shower floor by the cleaning service TURNKEY uses, and they left only 1 bath towel for 2 of us staying multiple days. After calling again, TURNKEY took care of it and credited me back $25 for the inconvenience. They graciously extended our last day check out time to noon, however the door code reset around 10am and we were unable to come and go, and had to leave the unit unlocked upon departure. After having to pay a $50 non-refundable damage fee, and a $110 ""Professional"" cleaning fee, and a $46 booking service fee, I've learned my lesson, I will avoid rental properties that are managed by TURNKEY.

"
