,Property Link,Date,Review Rating,Review Tagline,Comments
51,https://www.homeaway.com/vacation-rental/p18765vb#reviews,"May 11, 2018",4/5,Great stay in Austin,"Quiet comfortable cabin nestled in the forest. Location was perfect for our stay in Austin. Out of the downtown area, but close to everything we came to see. Lots of great music venues just a short Uber ride away. Would definitely stay here again when we return to Austin.

"
52,https://www.homeaway.com/vacation-rental/p18765vb#reviews,"Apr 30, 2018",4/5,Remote and pleasant place ...,"The retreat was just that, a nice, quiet, simple place to return to after a day in the city. Uber ride fares changed according to time of day but were easily available. The retreat is comfortable but not fancy. A good deal.... i would recommend it

"
53,https://www.homeaway.com/vacation-rental/p18765vb#reviews,"Apr 26, 2018",5/5,Great and affordable. Happy making.,"Beautiful setting. Quiet in the midst of the city. Comfortable with hosts who really are there should any problem develop.

"
54,https://www.homeaway.com/vacation-rental/p18765vb#reviews,"Apr 19, 2018",4/5,Very happy...,"Our stay was very enjoyable. Your kindness is truly appreciated. I would highly recommend staying here. Quaint and quiet. Nice place.

"
55,https://www.homeaway.com/vacation-rental/p18765vb#reviews,"May 24, 2017",5/5,"Quiet, wooded retreat in a vibrant city","Really loved this place. Small and comfortable with lots of windows opening onto a heavily wooded setting. About a mile to South Congress which is one of the best places to visit and only about 1.5 miles to 6th street where a lot of the music is. Also not far from Barton Springs and the best brisket in town at Terry Black's. Hosts are helpful but not intrusive. Since this is in a heavily wooded area, the hosts advise that renters may hear small animals at night or see bugs on occasion, although they spray for insects frequently. This was not an issue for us but if prospective renters are from an urban area and are unused to that, it should factor into the rental decision. But for us overall, this was an exceptionally nice experience.

"
56,https://www.homeaway.com/vacation-rental/p18765vb#reviews,"May 23, 2017",5/5,Great location and well appointed!,"Very centrally located for walking to South Congress area or downtown. We enjoyed our 5 night stay at Charlotte's home and she was quick to reply to any questions. The guest house is private but it is right next to the main house so there are usually people in the yard. One morning we woke up to someone working right outside the bedroom window but I don't think that is a usual occurrence. Everything was well kept and clean, the kitchen has everything you need if you do want to cook and the living area is nice and spacious. We would definitely recommend Charlotte's home and return if we are back in the area!

"
57,https://www.homeaway.com/vacation-rental/p18765vb#reviews,"Apr 30, 2017",5/5,"Loved the Forest Retreat. Great location, close to South Congress, but quiet and very relaxing.","The Forest Retreat was perfect for a weekend getaway. Very comfortable and clean. We enjoyed spending time on the small patio, it really felt like a cottage in the forest! Great location with easy walkable access to many activities.

"
58,https://www.homeaway.com/vacation-rental/p18765vb#reviews,"Apr 13, 2017",3/5,Austin in April,"Overall, the accommodations were fine and everything was very clean and comfortable. The owners were fast to respond to any questions I had which was vey much appreciated. The major disappointment was that the deck shown to advertise the property is attached to the main house and not accessible to renters. It was the picture of the large deck that persuaded me to rent this property so this struck me as unfortunately misleading.

"
59,https://www.homeaway.com/vacation-rental/p18765vb#reviews,"Nov 19, 2016",4/5,Forested Cabin,"Great location in Austin, near downtown, restaurants and lake. Enjoyed seeing the forest and squirrels outside the cabin.

"
60,https://www.homeaway.com/vacation-rental/p18765vb#reviews,"Jan 25, 2016",4/5,Cozy cottage for two nestled in ravine,"We stayed in this accommodation for three weeks - a quiet cozy cottage feel that is surprisingly close to the night action of sixth and SOCO and three minutes to the interstate to jump on the many golf courses in the area. The nights were chilly in Jan so the extra blankets, house coats and portable heater were a very nice touch! The rooms were very clean, comfortable linens and towels. While a gourmet dinner may be a challenge, the kitchen was equipped for daily cooking. The accordion door to the bathroom does not afford much privacy. We enjoyed many long walks around Lady Bird lake, Hamilton pool and Barton Springs...in between great golf, restaurants and duelling piano bars!

"
61,https://www.homeaway.com/vacation-rental/p18765vb#reviews,"Mar 1, 2013",5/5,"Perfect, private retreat","This is a lovely little place, perfect for a couple. It is well equipped and thoughtfully put together - large, windows overlook lovely trees and bring in beautiful light. It is situated in a great neighborhood walking distance to shops and restaurants. We highly recommend it!

Another thing worth mentioning is we had a mixup on the dates we would be there. Char thought we were staying longer than we were due to my original inquiry which I later adjusted. When i brought this to her attention, it was no problem whatsoever. Our bill was adjusted accordingly - no issue at all. We appreciated that kind of graciousness!

"
